Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
411b557ebc6d8b25c5b1900e4be6efa3c2f7336c338b59aa26370bb4179b95cf,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.093469,51.394474,On or near WHITEHORSE ROAD,E01001001,Croydon 013A,Investigation complete; no suspect identified
e98cbaf20116656810b6fa6eba573c4386c8fcb3e811c88c46c4d09eebd29b98,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.019671,51.474931,On or near BURGOS GROVE,E01001644,Greenwich 038D,Investigation complete; no suspect identified
22c8a2c94963a95e8a1d7d0de0e6e2e9ae83c0ec406c27bc76674a9f15e0b4b1,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.03129,51.477809,On or near THE GLADE,E01001595,Greenwich 012D,Investigation complete; no suspect identified
884b202b8457dd0c22950bb0b9a081e880731f1975513cbca4029de2baa3227d,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.096961,51.487274,On or near CERES ROAD,E01001673,Greenwich 006B,Investigation complete; no suspect identified
b711915b39b7b24e6a87314bb9c31a2614d6ab43d7a639ec244feb2adead910c,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.069169,51.481715,On or near EDGE HILL,E01001700,Greenwich 011D,Investigation complete; no suspect identified
9bfe199247358f366ccb3dcb07002e43cdcd8eb7df1de519b523781216776482,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.036778,51.475938,On or near Nightclub,E01003303,Lewisham 039C,Investigation complete; no suspect identified
6c0a2f0e4dd5508480cdec1d4da4887392d90b1dfe8f42e14b32561e61d53f81,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.029391,51.46559,On or near BEVERLEY COURT,E01003213,Lewisham 008C,Investigation complete; no suspect identified
dfbe8019ecceb17016b827d7215ed635d647b086c9953eb6318078759d4f2058,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.068814,51.459025,On or near FERRIS ROAD,E01004015,Southwark 028C,Investigation complete; no suspect identified
b74678a2f6215f29b522cfb81b62d0eac778252aec41416c6b55914f7538a2e2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.081189,51.480055,On or near LYNBROOK GROVE,E01004012,Southwark 019C,Investigation complete; no suspect identified
d669ceef79aa4db54386e7635e7df2568963fc7157128a33203aee9def885430,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.081189,51.480055,On or near LYNBROOK GROVE,E01004012,Southwark 019C,Investigation complete; no suspect identified
cdb485d5dff3eedf3a8262c16cc5ea13e8bb40bb94dc2722d706df085d2aefcd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.084188,51.471381,On or near GRACE'S ROAD,E01003915,Southwark 024C,Investigation complete; no suspect identified
a7b2019adb2e6cd21b6b6728518dc0861f5d305ee19d3d2aadab147b50bb82bd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.085236,51.444636,On or near COLLEGE ROAD,E01004069,Southwark 031A,Investigation complete; no suspect identified
5a274e8b576a6d4d227bed156f7ec8749fd806d9d810a26b9daa0c1b240d8350,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.108143,51.508055,On or near BARGE HOUSE STREET,E01003934,Southwark 002C,Investigation complete; no suspect identified
5a274e8b576a6d4d227bed156f7ec8749fd806d9d810a26b9daa0c1b240d8350,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.108143,51.508055,On or near BARGE HOUSE STREET,E01003934,Southwark 002C,Investigation complete; no suspect identified
444ac2a7f4431339c0265627d9374b7d5195d3f39f1d9b00cd5ebf59875fdf39,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.107357,51.59651,On or near WELLESLEY ROAD,E01002029,Haringey 016B,Investigation complete; no suspect identified
580db3aa4ce311a3723b78991490df70eebd9ae7cdefe247ea1ba2f23ef0926d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.084564,51.583335,On or near AVENUE ROAD,E01002045,Haringey 026B,Investigation complete; no suspect identified
32b5eef86e72317b05db38f95b769d47b88e2b1ea3f851e2019b6f7ab362b5d3,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.097009,51.534205,On or near FROME STREET,E01002802,Islington 020D,Investigation complete; no suspect identified
486c9c5d17fe688ca0b779197f866e5f7eeb265d66779597058b5e445624630a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.109246,51.523513,On or near CRAWFORD PASSAGE,E01002724,Islington 022D,Suspect charged
f9b5b8339237dac032636ef808553c57060522c7d03aced5a9adfbbadc2466c6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.095727,51.534157,On or near DAME STREET,E01002800,Islington 018E,Investigation complete; no suspect identified
5b508e80829d5cdb2f5d6a0b03a37a119a0e40631372ac8a729bf4b897a17005,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.134854,51.565684,On or near HIGHGATE HILL,E01002770,Islington 004B,Investigation complete; no suspect identified
6e3c178c3bfcdfa0c8a107832e3e703806dc3c5ae29a4e56c536f33c5d8476f9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.29044,51.534809,On or near BRENT CRESCENT,E01001277,Ealing 011B,Investigation complete; no suspect identified
01ce5b2e54003ada4f272b4c700c52fc2762728c013eddbcb8594d21b0c7c32f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.259112,51.510905,On or near SHAA ROAD,E01001242,Ealing 024C,Investigation complete; no suspect identified
4046e910f8e16d613fef53b0a5205102a5e38b48e3f277cfe80a5a81130e2ce4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.325861,51.540464,On or near GILBERT WHITE CLOSE,E01001344,Ealing 007A,Investigation complete; no suspect identified
439f7265daf5746a623ad104f8760856f7a8864a2e4db95cb934b938d4c8722d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.277737,51.507691,On or near DENEHURST GARDENS,E01001354,Ealing 027E,Investigation complete; no suspect identified
740e40f1ad9db74c99203bdbe4752b360baeab84600b86a16782cde505060625,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.277737,51.507691,On or near DENEHURST GARDENS,E01001354,Ealing 027E,Investigation complete; no suspect identified
ad24c3c247f73435e870b950342a0534e9855ec57c6238b0506e4e0e879fd5a2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.277466,51.500359,On or near BOLLO LANE,E01001358,Ealing 033E,Investigation complete; no suspect identified
b5ddb72d8a3a61181bef286aa4b8d9f365c566f9dd8151fb0c25cfbd8227e1db,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.252178,51.594125,On or near COLINDALE AVENUE,E01000155,Barnet 030D,Investigation complete; no suspect identified
d1610f321be69f76148e786f526799a61604cbb9e3da8832c08635d346d5cfcb,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.210469,51.559937,On or near Parking Area,E01000143,Barnet 041D,Investigation complete; no suspect identified
c5eb19a1b395b77680ae8e9095b3e3c33126cb065b1301dba6b35945abd52597,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.251188,51.602231,On or near HEMSWELL DRIVE,E01000126,Barnet 026A,Investigation complete; no suspect identified
c89a09635927e9bd43ce3cbd9c9844c3e96b8b04f0bd045b3c4742a62b55856c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.149714,51.608004,On or near SILVER BIRCH CLOSE,E01000165,Barnet 022E,Investigation complete; no suspect identified
76ca8f391e54b13c6f5efa86b3adb78433f9fee0f67204346a1599c444796040,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.197805,51.580309,On or near CLIFTON GARDENS,E01000211,Barnet 035C,Investigation complete; no suspect identified
3fed16708e82f61b54eba17925114ac9af89e67cba6231cd36a4200b7f255086,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.128087,51.563211,On or near HAMPDEN ROAD,E01002774,Islington 004E,Investigation complete; no suspect identified
ab31fdc3358f85b1138b441123a4555987fbe976e6098477b58abd375d7837a0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.105051,51.537069,On or near WATER TOWER PLACE,E01002794,Islington 020B,Investigation complete; no suspect identified
b0b5c0e699d1eb1e76a2c9fcbb78bd0bb98c876b94144a07d5d699e539faa7c2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.138895,51.560002,On or near CATHCART HILL,E01002771,Islington 004C,Investigation complete; no suspect identified
108d43049a08043807d9919b8c93e25355fbd682df391d3477bb7eaedf5a139d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.126826,51.563722,On or near DAVENANT ROAD,E01002809,Islington 003E,Investigation complete; no suspect identified
f7e22237a9d948dfe5164400862de4313f0c35d0ae5160686d36dce227f8a6f6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.136115,51.557782,On or near WARRENDER ROAD,E01002768,Islington 004A,Investigation complete; no suspect identified
f7e22237a9d948dfe5164400862de4313f0c35d0ae5160686d36dce227f8a6f6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.136115,51.557782,On or near WARRENDER ROAD,E01002768,Islington 004A,Investigation complete; no suspect identified
76ca8f391e54b13c6f5efa86b3adb78433f9fee0f67204346a1599c444796040,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.197805,51.580309,On or near CLIFTON GARDENS,E01000211,Barnet 035C,Investigation complete; no suspect identified
be7692cc6f2fc55ce61fa08c1354e0edc76d3f0c6dc3b00cb479ff971234b13d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.252336,51.604307,On or near DISHFORTH LANE,E01000130,Barnet 021A,Investigation complete; no suspect identified
04b4b982caabe9426fae21cee94e3ee5c001339d15b678177e272c138bd8a694,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.198133,51.576393,On or near TEMPLARS AVENUE,E01000144,Barnet 038C,Investigation complete; no suspect identified
42d05d496c4f1f557c6d1f0939fb6703720d867f61c47fe7c0c10925c11394ce,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.204835,51.578079,On or near GARRICK AVENUE,E01000218,Barnet 037C,Investigation complete; no suspect identified
eab99c21134c129179a315ab0a2d411def8d2332d46058ae459d2360f398ed58,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.116182,51.522069,On or near JOHN'S MEWS,E01000920,Camden 027D,Investigation complete; no suspect identified
17a405f4981c29c37d8ce3b433bf577f547b0431801685440e1b19a776f9b072,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.196196,51.541096,On or near KINGSGATE PLACE,E01000931,Camden 013C,Investigation complete; no suspect identified
2466af0f5efaec7beb4e848108c91e603561138982f0b5271192feb008ca46f4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.152935,51.551042,On or near ALLCROFT ROAD,E01000891,Camden 007C,Investigation complete; no suspect identified
865ea5d762063b3eff42e1f515134d7c8851bf0533e09706a84d8b88f1c9ae96,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.165015,51.540819,On or near ELSWORTHY TERRACE,E01000967,Camden 017D,Investigation complete; no suspect identified
a0de9b4fc882e1887d31169811960199a8e25ba255a2da6598101de7eb08e568,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.154966,51.554321,On or near HODES ROW,E01000886,Camden 006A,Investigation complete; no suspect identified
f16ee0816e9b9fd7b12b29f68ed89f8a45b714c86ff847f04815b08d2aa47bbc,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.154983,51.546767,On or near MODBURY GARDENS,E01000900,Camden 012A,Investigation complete; no suspect identified
00faaf8ded1f9459011ffafc252725cb9d543e9a3b89f178860ca15d54f7639f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.315884,51.557595,On or near Sports/Recreation Area,E01000608,Brent 013D,Investigation complete; no suspect identified
8a1f85649779fd98a69c1e100f17ebb87b1448c95d923fbdfccdb0c28242b737,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.304656,51.548792,On or near DANETHORPE ROAD,E01000631,Brent 019C,Investigation complete; no suspect identified
cd9c992f908070841b10f017a659dc3ccfdb5fd66618147b1aa5aa58310632c9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.218211,51.541234,On or near AYLESTONE AVENUE,E01000491,Brent 030B,Investigation complete; no suspect identified
5e5217016eb26d02d26e4e0b17a75fc4569282640d07cc9d5c6de459973b9c00,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.296035,51.551769,On or near Supermarket,E01000630,Brent 026E,Investigation complete; no suspect identified
50dc13fa9382bd63ab84ee3b8b04b547ddccee6d48cf6ea26454faa10891cade,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.223358,51.533111,On or near PURVES ROAD,E01000585,Brent 033F,Investigation complete; no suspect identified
d276262791e578b25e16106ee6442e3062fc8a7fe125cb91f3c090cfc8b17d04,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.216753,51.530952,On or near CHAMBERLAYNE ROAD,E01000586,Brent 032E,Investigation complete; no suspect identified
60432b16da0a8e4a67034dbb5000a8ea440f4244fbcfc970ce6e3dd5e506341c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.194311,51.530429,On or near KILBURN PARK ROAD,E01004708,Westminster 006D,Investigation complete; no suspect identified
60432b16da0a8e4a67034dbb5000a8ea440f4244fbcfc970ce6e3dd5e506341c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.194311,51.530429,On or near KILBURN PARK ROAD,E01004708,Westminster 006D,Investigation complete; no suspect identified
1c7ef1af34ebac6c739503ad648cf468fb5a112a6014b8a349fc47619db4203d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.286071,51.581236,On or near THE MALL,E01033463,Brent 003G,Suspect charged
8db6e9cee29eddc8199dc4a7297852d33215ea635873c1235cab4e3faa50f5cd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.248379,51.536356,On or near Shopping Area,E01000524,Brent 031B,Investigation complete; no suspect identified
a368dd483d2d397fc57657597265d4274654dee5ec87fdcb2f7ccfe0755bed25,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.228576,51.530187,On or near ALMA PLACE,E01002852,Kensington and Chelsea 001A,Investigation complete; no suspect identified
4fae9f7b0ba7ddd829f456e6aa575da7c2a420d315e015c3d4ca023ef632cf02,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.261878,51.54197,On or near BRETT CRESCENT,E01033456,Brent 027F,Investigation complete; no suspect identified
7d0638f5977e5f536d00de84c1eadda2ab1ca5ee633f64290073eb0141fa3679,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.295895,51.542388,On or near ORCHARD CLOSE,E01000473,Brent 029B,Investigation complete; no suspect identified
beff87d25fbac06e6307e2d423ae6e8863a63a7339153271fd743e88e8567401,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.294182,51.543083,On or near STANLEY AVENUE,E01000476,Brent 026C,Investigation complete; no suspect identified
ed43a279af819d9c6265960ad6d8271fc59cf5fd5145ab8e5bf5734b30d0321d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.294182,51.543083,On or near STANLEY AVENUE,E01000476,Brent 026C,Investigation complete; no suspect identified
d3955aa7dbc8bef1f5c726b87af255b3e464adecb9ab9518c627e5cad68e29e8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.273508,51.403713,On or near ST JOHNS ROAD,E01002932,Kingston upon Thames 006A,Investigation complete; no suspect identified
b3bcc2207352aac40f89459e80930597bf5d45f5ddd2f12e4372e9df66e7d1ca,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.290245,51.426017,On or near PARK GARDENS,E01003009,Kingston upon Thames 001D,Investigation complete; no suspect identified
e4f0180b449c3ee818294e5106e216d5793dfe310953ea7fe241d0dd869338e6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.152155,51.440278,On or near CHERITON SQUARE,E01004485,Wandsworth 030B,Investigation complete; no suspect identified
13a23552747f3ed144d3cecfc54c42e6f0b501a1e9ed2754a97ba2d99402ab01,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.143723,51.418617,On or near ANVIL CLOSE,E01004522,Wandsworth 037C,Investigation complete; no suspect identified
8fb3f5b3884828c76d7d195c3bc28df90b59761314634d383061317d6d0d44bb,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.226129,51.457725,On or near GENOA AVENUE,E01004638,Wandsworth 011B,Investigation complete; no suspect identified
945501c67a0fc96f6f252bb8e21d600b1a6dc89e0c4db4acbfe55fcf79292e6c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.196937,51.456982,On or near DUTCH YARD,E01004600,Wandsworth 018C,Investigation complete; no suspect identified
296986c615f93f21233df6a5947bcfe7f94920b19ab6e69cf5c66a31a977205f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.180662,51.52814,On or near CROPTHORNE COURT,E01004726,Westminster 003C,Investigation complete; no suspect identified
323d1795166a6ca3a359264ec451d95d4d673d89988e9dfb9a0a750fc9524ace,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.186962,51.512186,On or near INVERNESS PLACE,E01004699,Westminster 017F,Investigation complete; no suspect identified
1b809ee01c98b73de49854e333dc3601dd207bcad7cbaf5a62ffbf9258a9a386,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.166632,51.522464,On or near SHROTON STREET,E01033603,Westminster 009I,Investigation complete; no suspect identified
f1aef60189b612d833435c28fb27d3815c9470fb53bad8091cde30e27caa6aca,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.400277,51.471938,On or near BADGER CLOSE,E01002588,Hounslow 016B,Investigation complete; no suspect identified
02b04aa6ff2cea67f77bf236220e1a070588a94a781ec94bf1838764e55ed623,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.136128,51.492155,On or near Hospital,E01004747,Westminster 021E,Investigation complete; no suspect identified
646c966d7faa9bc8bccc475ff874822ebd2725c9cca5e561451686c26a44de89,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.230245,51.522838,On or near MITRE WAY,E01001874,Hammersmith and Fulham 001A,Investigation complete; no suspect identified
87ea7e8fb4b1202df393b51481f38edaff94a755141f5de0c2afc4873d1b2a54,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.196592,51.571035,On or near ROSSALL CLOSE,E01002352,Havering 016D,Investigation complete; no suspect identified
000370dc278ecc47afebeba322a687d805cffc191e5eb39abe6cc47246deac99,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.008402,51.547519,On or near THOROGOOD GARDENS,E01003549,Newham 006C,Investigation complete; no suspect identified
2b2b6486fe6df39eb2421a9af8a4de8ad27ec5accdd76c71f2ae2c0434dd140c,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.015767,51.532699,On or near MAUD GARDENS,E01003630,Newham 021C,Investigation complete; no suspect identified
3e7f06e03150351324ad4c23430cd27df9dc626b8c895fb6b7d75cdc8e01ea37,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.005789,51.526143,On or near GERMANDER WAY,E01003496,Newham 027A,Investigation complete; no suspect identified
492c527202727500a3c5b122fc67b4d605d6d5bd130c7d05e394e9407ff19b0e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.034711,51.669181,On or near BEACONSFIELD ROAD,E01001448,Enfield 003D,Investigation complete; no suspect identified
8621cdb9424e5ef71504eea896d916d0d6a617bdb6bb0a0ecf358a0912afc04e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.037805,51.674214,On or near HERTFORD ROAD,E01001446,Enfield 001B,Investigation complete; no suspect identified
