Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
97c78822ddeccafd79b1b480691afcbd33eed2805cbedeeb60570ef24a0bf54d,2021-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7fc05306b306a0f1154e7f022e57b7936ff585e65d07c18328690c58b9396ab0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.108666,51.578556,On or near HIGHBANK WAY,E01002059,Haringey 028C,Investigation complete; no suspect identified
830b8f7e8a64bab2b917c3379bdb75711ab9c47d80ab4f154bfa88654ad0a97b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.098039,51.527468,On or near KING SQUARE,E01002702,Islington 023B,Investigation complete; no suspect identified
cdb0227790fa5d16327a4254820d2cf48233b7277a390aa03d440d6a91dc9ab1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.096229,51.561188,On or near MOUNTGROVE ROAD,E01002742,Islington 006A,Investigation complete; no suspect identified
d73f3f18b0a3c6c66b1c4af397b47813ba2d8707df8be6ecb1c01c56408726fd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.107147,51.532067,On or near ANGEL MEWS,E01002696,Islington 020A,Investigation complete; no suspect identified
e5930ed9c59ecfedb85aceb828f8e0ee9f87d69a6ace11f450c3992a5e464952,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.09954,51.526036,On or near MOUNT MILLS,E01002703,Islington 023C,Investigation complete; no suspect identified
563cd9534369a339f9079521f83362921a167815a14810e4641fcaf1c0bee9af,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.121904,51.571457,On or near ASHLEY ROAD,E01002756,Islington 001B,Investigation complete; no suspect identified
0d53aa1f6a7f653254cc0d744320b34c735c8c2cfe06e7f240e92a6f0dfe0970,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.117637,51.559132,On or near Shopping Area,E01002731,Islington 007B,Investigation complete; no suspect identified
8bfbbfebe217e64de94a4303e475723e85750c7d1309d1480705eb566576fd3c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.100536,51.560646,On or near CHATTERTON ROAD,E01002747,Islington 006B,Investigation complete; no suspect identified
341c588c117daa865c6c4078c72a081d83817de76d634b941a565a20411940fd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.090945,51.558854,On or near GREEN LANES,E01002741,Islington 009B,Investigation complete; no suspect identified
9bc296c43d6689f706fbf4582c87b187e935000a1154c9dcac5d9799fe2edd90,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.120821,51.546639,On or near MARKET ROAD,E01002713,Islington 015C,Investigation complete; no suspect identified
f190bcfc916e4f222c77cbc33b8dc15c15bbf6473c6d63f0efd631ddf9cd4099,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.090687,51.544345,On or near ORANSAY ROAD,E01002720,Islington 016C,Investigation complete; no suspect identified
e9257180afa4969365f445c446356f8a4b500d5b7e03c4e5cfc98b5b92af193d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.333672,51.509776,On or near NIGHTINGALE ROAD,E01001252,Ealing 030B,Investigation complete; no suspect identified
c3a4c6338ece9380cf6c7cdab3bf82c9403ae2be83ff2817b22fd820c43ec0fb,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.296883,51.502782,On or near WILLOW ROAD,E01001232,Ealing 031C,Investigation complete; no suspect identified
44c2573e7257c118a6a3d9b921945664db1b87274170d803bb9486baaca63471,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.374677,51.522536,On or near LADY MARGARET ROAD,E01001295,Ealing 017B,Investigation complete; no suspect identified
8c6fa12d3e73c32e2c80d0dad61188e514dd3e9251583357d75d72c0f9ad0a74,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.384823,51.513225,On or near TUDOR ROAD,E01001363,Ealing 026D,Investigation complete; no suspect identified
14f4b0f2800193c915f9bedc8cec549ebae6bcebbaa6d519bc590470aecf6e58,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.324335,51.510138,On or near BROADWAY,E01001249,Ealing 028A,Investigation complete; no suspect identified
25b21f9edfedfb9a975787b3fb56c0c453587820bf09b90b3d58a7d611d53068,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.340849,51.533555,On or near HICKS AVENUE,E01001349,Ealing 006E,Investigation complete; no suspect identified
a37e6c5e3ca0b4c70f55a72172c73e7c8b8887e50800a84a273503433ee53d36,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.308316,51.515816,On or near LONGFIELD ROAD,E01001228,Ealing 019E,Investigation complete; no suspect identified
d2bc9d8224daa7b5f2da3cec8fcdd8205d75dab406d376f6472c3f34977addea,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.173762,51.598597,On or near Conference/Exhibition Centre,E01000176,Barnet 027A,Investigation complete; no suspect identified
a25511f3cf65822f28ce45bf7d958e0f72b1724d043df59a94148a0f62915adf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.248064,51.584739,On or near Shopping Area,E01000150,Barnet 036A,Investigation complete; no suspect identified
c1df4e00afc44cf8cb04224fc299977685158f6d75c54034e8cd2eaf43a3f086,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.210321,51.593827,On or near WAVERLEY GROVE,E01000201,Barnet 028C,Investigation complete; no suspect identified
71cf1d9f060e386fd92cea430c6673fc5921c57ddc9908a0427a1ff7c2e399f5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.252771,51.48717,On or near GREAT WEST ROAD,E01002569,Hounslow 001A,Investigation complete; no suspect identified
6c7019b707939409d1c85e6f55832b66999ffde4b1509a96a79143a1665e33a9,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.20389,51.64449,On or near LEESIDE,E01000291,Barnet 004E,Investigation complete; no suspect identified
87cb61bb4ac20a42b36e77d52a9df401601e93592a62e65459129e4b4dd97348,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.194577,51.574702,On or near MIDDLETON ROAD,E01000214,Barnet 038E,Investigation complete; no suspect identified
beb3b2100b485f0d204d665296e57c42cf215721e2949ce349ae9cc49f9c629f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.094611,51.490102,On or near BROWNING STREET,E01032722,Southwark 012F,Investigation complete; no suspect identified
88d1d4fa001a74e32c603030b46c2ba7c97a98136bb68b6d94095ce3706dac82,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.248535,51.548066,On or near CHURCH ROAD,E01000508,Brent 025A,Investigation complete; no suspect identified
72f29a2b5d4a49eae8e00ae1adcfd5f747419059c2f85e6bf5b5c082d3245f44,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.205167,51.534831,On or near Police Station,E01000583,Brent 032D,Investigation complete; no suspect identified
71b276b69e40b5edaf29f5c6c32c8117dd03a67f3dd4a6f3c8c910893bf8bb70,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.242925,51.541679,On or near LONGSTONE AVENUE,E01000643,Brent 024D,Investigation complete; no suspect identified
1f886e90b9463252a0867202347461c8e93b03315fddc5c626063d8d28855ae5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.175739,51.397996,On or near RUNES CLOSE,E01003440,Merton 022D,Investigation complete; no suspect identified
b9b2ca381dca4b78c0387955f1269bfa2b00be3b3df6e404c2795142d02670e0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.132356,51.458256,On or near DRYDEN CLOSE,E01003029,Lambeth 017A,Investigation complete; no suspect identified
ef2a47a63a52dac24784e5ea78daa9777cd502ae6d3258de873c82962d2d5266,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.129001,51.471997,On or near JEFFREY'S ROAD,E01003092,Lambeth 008C,Investigation complete; no suspect identified
5de87d1e91d7fd7e981aed85386fdf92ca5b165e613f93121d7bc2e4897f9345,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.14127,51.447534,On or near LIMERICK CLOSE,E01003161,Lambeth 023E,Investigation complete; no suspect identified
26f50360e3b0a9a7a0b5207b81b13ee94f9ce4e0ae95fcc26a2422ee393311a5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.102213,51.440919,On or near BIRKBECK HILL,E01003164,Lambeth 025A,Investigation complete; no suspect identified
8a19e5f01e5274b947d253da8f50f9a4de16efce256711c2b31e9c9879f4098a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.137567,51.424301,On or near CONYER'S ROAD,E01003113,Lambeth 032A,Investigation complete; no suspect identified
e19aae09377497a23df299db0fdaeeb4004fa378f7f54f14be7fc3d0a11b1ecb,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.106231,51.437009,On or near ULVERSTONE ROAD,E01003166,Lambeth 028D,Investigation complete; no suspect identified
f067ab53d2bac3770b145050ec37b1ffad2044ca72d567ccac66be0f54df98fd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.416984,51.505904,On or near AUSTIN ROAD,E01002506,Hillingdon 027E,Investigation complete; no suspect identified
3ee4693cca1a93c0e268e0f3cc9187f9b9c24c31a5c3125e3c34e531a5489cae,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.450623,51.526909,On or near WOOBURN CLOSE,E01002408,Hillingdon 019A,Investigation complete; no suspect identified
e614c15eef7cb2950f3ffb09d29fd14d34d0a59f21ee2e82d39f49f8b6240523,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.406957,51.604951,On or near STANLEY ROAD,E01002482,Hillingdon 001E,Investigation complete; no suspect identified
99bef2e2a4146a2f5295d470689c9662233fed3324b2f717128cbd4524ec9a40,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.481478,51.486866,On or near Sports/Recreation Area,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
3bbf10692fb4bec4ea07344cdd3d0826dd47e18898eb8552fbe67feed4cfd28a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.407813,51.588723,On or near WENTWORTH DRIVE,E01002481,Hillingdon 004E,Investigation complete; no suspect identified
0648abbc9d9859c3de6f982119834ad10264fa72db9465d25c396834875988b3,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.406311,51.53056,On or near VANCOUVER ROAD,E01002392,Hillingdon 020A,Suspect charged
aa8888d9829bbd08e957273a31101bb29aa5b8af0008cf9e252462103ebfb9df,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.391633,51.523651,On or near PINTAIL WAY,E01002545,Hillingdon 023C,Investigation complete; no suspect identified
b07b4e72e2031b15bab2ffa1e226334e978a8dd4a32af3b68f7be2a4612d3cc1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.39715,51.531972,On or near HUGHENDEN GARDENS,E01002393,Hillingdon 020B,Investigation complete; no suspect identified
49ad67903cac36c7b4d292310fd589d858d857e93c05827baf494797c13a26fd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.325836,51.446772,On or near FLOOD LANE,E01003896,Richmond upon Thames 014C,Investigation complete; no suspect identified
bcdab4623972536e1c213dd24cce7c1da7725e630df3887f7c6c2f39b014c51e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.349308,51.428788,On or near OXFORD ROAD,E01003814,Richmond upon Thames 019C,Investigation complete; no suspect identified
b45bef58a53d0424bad4734ec010d8de98e598c541cb86b316dcacef867cdc09,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.199913,51.577356,On or near ST JOHN'S ROAD,E01000216,Barnet 035E,Investigation complete; no suspect identified
ec1dcb4df9630758e563b34137a781d93ac59eb8e9cc798cc2d47ba84170df6d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.153629,51.614378,On or near MACDONALD ROAD,E01000158,Barnet 015A,Investigation complete; no suspect identified
f34c46a816f01d6beb08946548b36995340fe7e3bd60d4fc87ba9793f36358dc,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.175867,51.586058,On or near GURNEY DRIVE,E01000208,Barnet 033D,Investigation complete; no suspect identified
9eb4df161f9ccb4e77d6814f585d751349eb119e42b0f29ce8ef5f1f5d60fbac,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.209011,51.607305,On or near Supermarket,E01000257,Barnet 017B,Investigation complete; no suspect identified
9eb4df161f9ccb4e77d6814f585d751349eb119e42b0f29ce8ef5f1f5d60fbac,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.209011,51.607305,On or near Supermarket,E01000257,Barnet 017B,Investigation complete; no suspect identified
501005e00795cf78b2a5b68c134192a2bda6273690861c7985abe9563a89d741,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.210469,51.559937,On or near Parking Area,E01000143,Barnet 041D,Investigation complete; no suspect identified
26afc4c0a9e70a862ab0e4f601b696f428ad8568610deb4c22fde1a1ddd7ec51,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.229339,51.592605,On or near ST MARY'S CRESCENT,E01000241,Barnet 031C,Investigation complete; no suspect identified
26afc4c0a9e70a862ab0e4f601b696f428ad8568610deb4c22fde1a1ddd7ec51,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.229339,51.592605,On or near ST MARY'S CRESCENT,E01000241,Barnet 031C,Investigation complete; no suspect identified
7d2e40a66dfca99932b793219a72ddbf4618e76e00beef4745f7e682d98dff75,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.230516,51.586481,On or near Parking Area,E01000237,Barnet 032A,Investigation complete; no suspect identified
22f146f4fdfe27853c912da4af7f3396d9031701de369284c27ee2b50b4b6e2d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.188314,51.571791,On or near CHANDOS WAY,E01000214,Barnet 038E,Investigation complete; no suspect identified
cfe5aaa8c184580c88f9a31bda7326c5d50b0f0aa552e7aa747d468c2eacb675,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.124093,51.523895,On or near Parking Area,E01000853,Camden 025A,Investigation complete; no suspect identified
fcade8332e611c97a08a4cde8989dc2dca070e56b58f1227162d1da62b7804ed,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.295051,51.590035,On or near CHELTENHAM PLACE,E01002171,Harrow 033B,Investigation complete; no suspect identified
c14083c024a9c0c9d2c2edda4e9f27d28a5b164b077fd7269636aa0e75e4dc55,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365287,51.560542,On or near ALEXANDRA AVENUE,E01002220,Harrow 031C,Investigation complete; no suspect identified
26e26520fcdb56162aaea05fa8b39985251d7d4706d7d2a4f696627c99c92774,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.334032,51.592321,On or near THE BRIDGE,E01002180,Harrow 013B,Investigation complete; no suspect identified
dee4354a6e4d2b5e48cf27e1a1d570e8785c85e98eda08e027aad673e51bf604,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.290484,51.564808,On or near HOLLYCROFT AVENUE,E01000578,Brent 012D,Investigation complete; no suspect identified
a602230c482b459a12566cb3710b99cfead1c91beee04ac188b68296d906f21e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.210646,51.545858,On or near MAPESBURY ROAD,E01000495,Brent 023C,Investigation complete; no suspect identified
5a015bd22761c96a6d014b1e5856ce369210df04145f7624087bb42a147f87ba,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.250417,51.563291,On or near AVONDALE AVENUE,E01000509,Brent 014B,Investigation complete; no suspect identified
6a676b06b4347f1d0efd9181171818e156235fe4142aad7cadd1fbb0447d1a30,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.20794,51.544998,On or near MOWBRAY ROAD,E01000490,Brent 023A,Investigation complete; no suspect identified
cc5efdc5b3e1e8c4d0990b35973209c0816ec3d802ba485d75e88fefa067d84d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.253109,51.541237,On or near TUNLEY ROAD,E01000521,Brent 025B,Investigation complete; no suspect identified
69e9035392150138c29aeb4aaf2939f1d76ff5a5501b3159632a146acb85c8c5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.23833,51.553138,On or near DEWSBURY ROAD,E01000512,Brent 018D,Investigation complete; no suspect identified
342b59f8778990bc5be09007fbf46ec7033d87b7ee63ffa957600e54dfa458cf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.249816,51.546251,On or near ESSEX ROAD,E01000526,Brent 025D,Investigation complete; no suspect identified
342b59f8778990bc5be09007fbf46ec7033d87b7ee63ffa957600e54dfa458cf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.249816,51.546251,On or near ESSEX ROAD,E01000526,Brent 025D,Investigation complete; no suspect identified
7d9082d9a955176f4ce1e174a64bb2bb4689905441f5c24cc8d010c6b8a4bea3,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.198423,51.534358,On or near CANTERBURY TERRACE,E01000551,Brent 034C,Investigation complete; no suspect identified
3b44d420f93a362aa8f9338d85f50d0a713bb5f9883cbdbaaee11e2ccd09d3d1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.35756,51.457409,On or near COLONIAL AVENUE,E01003906,Richmond upon Thames 010B,Investigation complete; no suspect identified
7e7f57e52df4e9075206195f819b4f80d14b257ebb516916f190dd7478c3500e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.283442,51.472435,On or near ATWOOD AVENUE,E01033571,Richmond upon Thames 004H,Investigation complete; no suspect identified
389eead5e2d98e202221e5f2db111249c8eb6bd88a5bd1c7126cbe7df95eb640,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.299196,51.458052,On or near ONSLOW AVENUE,E01003877,Richmond upon Thames 008C,Investigation complete; no suspect identified
389eead5e2d98e202221e5f2db111249c8eb6bd88a5bd1c7126cbe7df95eb640,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.299196,51.458052,On or near ONSLOW AVENUE,E01003877,Richmond upon Thames 008C,Investigation complete; no suspect identified
5b7265c6f533feebbdbee056d3c69dd755762bfc31b3c6b8ab1c4880d501faf5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.281659,51.480043,On or near RUSKIN AVENUE,E01003846,Richmond upon Thames 002A,Investigation complete; no suspect identified
bf990970e25f6c68c940f263b61df99d4636de7ac256cbe6600f8839fdfca406,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.302603,51.464009,On or near PARKSHOT,E01003876,Richmond upon Thames 008B,Investigation complete; no suspect identified
604fafd75f0ce8917c4f5215b35342661f7f94f1cdf6d45cdf3c8a536f8ff775,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.381008,51.464309,On or near Petrol Station,E01002650,Hounslow 021B,Investigation complete; no suspect identified
41520498e6f93bad98cfcb83971938a064fa680c77014fdefe64f72a46fba031,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.323495,51.4702,On or near MANOR HOUSE WAY,E01002667,Hounslow 020A,Investigation complete; no suspect identified
